/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001098.wav|6|You are not a runaway,who are you?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001147.wav|6|Confess that you opened the thirteenth door.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001053.wav|6|That I owe my thanks to you.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001094.wav|6|Take courage all isn't lost yet.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001128.wav|6|The art quite safe with me.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001073.wav|6|I thought you meant how old are you?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001103.wav|6|He was still in the forest!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001072.wav|6|And what are doves. And what are doves.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001070.wav|6|At the roots-of a bush of a grass.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001056.wav|6|Andy what's the gyre and to gimble.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001150.wav|6|Well anyhow it didn't rain, he said.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001139.wav|6|Let go of my top knot.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001132.wav|6|A fair jaw cracker dwarf language must be!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001081.wav|6|All smile were real and the happier the more sincere .
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001063.wav|6|I have bunburyed all over goat on two separate occasions.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001121.wav|6|She was born on april nineteen forty three.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001092.wav|6|She may mind ye of her.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001129.wav|6|All my gum tips gone as well.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001141.wav|6|We expected Tom would jump for joy.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001146.wav|6|I don't painted tiger.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001055.wav|6|Clear than clear water!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001067.wav|6|Why has this egg not broken?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001115.wav|6|Tom could hardly speak for laughing.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001095.wav|6|The nastiest things they saw were the cobwebs.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001104.wav|6|Are you a regular darkey really?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001138.wav|6|In my opinion that-is a good idea!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001084.wav|6|A divine wrath made her blue eyes awful.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001116.wav|6|Shall we let barbara in?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001134.wav|6|By hook or by crook.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001117.wav|6|I suppose no, it doesn't!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001096.wav|6|They'd never know I'd regular ran away.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001065.wav|6|Poor Tom now is dead!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001123.wav|6|how suspicious this fox.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001087.wav|6|I think it'll encourage me.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001060.wav|6|A nauseous draught.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001145.wav|6|Aha what i have we here?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001093.wav|6|Story twenty nine a boy and a monkey.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001105.wav|6|A deafening chirruping rent the air.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001062.wav|6|Her shoes were like fishes.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001127.wav|6|But I saw you walking.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001066.wav|6|Mister share man, I move for a division.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001126.wav|6|The hag looked in the stove.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001078.wav|6|She had said, so that one could keep up a conversation!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001113.wav|6|Asteroid three hundred and twenty five.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001089.wav|6|Our thanks to God's oath.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001135.wav|6|Suppose I take grandmother a fresh vegetable.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001090.wav|6|In which fox loses a tail and its elder sister finds one.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001148.wav|6|Said the witch.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001080.wav|6|Must a name mean something?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001108.wav|6|The octopus has eight legs.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001143.wav|6|To buy two pork chops.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001144.wav|6|They found a cow grazing in a field.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001088.wav|6|Hold up my chin, slow and solid.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001131.wav|6|And I never had a whooping cough why.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001110.wav|6|That I am a born nurse.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001052.wav|6|I did go, and made many prisoners.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001111.wav|6|Midyear is day, shire year.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001099.wav|6|Then we all say aha!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001071.wav|6|As rich-as Peter's son in law!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001109.wav|6|Zero four three a silver shilling is journey.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001101.wav|6|Said the American to Chinese.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001133.wav|6|Be off now as quick as you may!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001064.wav|6|Annie please please don't hurt me!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001051.wav|6|The nine the eggs, I keep.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001083.wav|6|This used to be Jerry's occupation.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001091.wav|6|I chose the right way.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001102.wav|6|From August eighteenth, of their divorce.
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001122.wav|6|How are you, dear child?
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001140.wav|6|And they did push so!
/rds/general/user/ak8224/home/emoji_project/data/Emotion/Emotion-Female/Sad/0015_001077.wav|6|Monster made a deep bow.
